Event_Id,Investigation_Type,Accident_Number,Event_Date,Location,Country,Latitude,Longitude,Airport_Code,Airport_Name,Injury_Severity,Aircraft_Damage,Aircraft_Category,Make,Model,Number_of_Engines,Engine_Type,Purpose_of_Flight,Total_Fatal_Injuries,Total_Serious_Injuries,Total_Minor_Injuries,Total_Uninjured,Weather_Condition,Broad_Phase_of_Flight,Report_Status
20190704X84511,Accident,ERA19LA214,7/3/19,"Haverhill, MA",United States,42.740833,-71.095,LWM,Lawrence Muni,Non-Fatal,Substantial,Glider,Pipistrel,SINUS,1,Reciprocating,Personal,0,0,0,1,VMC,MANEUVERING,Preliminary
20190708X14610,Accident,GAA19CA393,7/2/19,"Stanley, ID",United States,44.208611,-114.934444,2U7,Stanley,Non-Fatal,Substantial,Airplane,Cessna,A185,1,Reciprocating,Personal,0,0,0,2,VMC,TAKEOFF,Probable Cause
20190708X20541,Accident,GAA19CA390,7/2/19,"Tracy, CA",United States,37.688889,-121.441666,TCY,Tracy Muni,Non-Fatal,Substantial,Airplane,Cessna,152,1,Reciprocating,Instructional,0,0,0,1,VMC,LANDING,Factual
20190709X05610,Accident,ERA19TA222,7/2/19,"Sevierville, TN",United States,35.856944,-83.524445,GKT,Gatlinburg-Pigeon Forge,Non-Fatal,Substantial,Airplane,Luscombe,8,1,Reciprocating,Personal,0,0,0,2,VMC,LANDING,Factual
20190701X10819,Accident,WPR19FA183,7/1/19,"Ephraim, UT",United States,39.385,-111.499166,Unknown,Unknown,Fatal,Destroyed,Glider,SCHEMPP HIRTH,ARCUS,0,Unknown,Personal,2,0,0,0,Unknown,MANEUVERING,Preliminary
20190703X52225,Accident,GAA19CA384,7/1/19,"Cheyenne, WY",United States,41.155,-104.795555,CYS,CHEYENNE RGNL/JERRY OLSON FIEL,Non-Fatal,Substantial,Airplane,American Aviation,AA5,1,Reciprocating,Personal,0,0,0,2,VMC,Unknown,Probable Cause
20190701X01033,Accident,GAA19CA381,7/1/19,"Coeur d'Alene, ID",United States,47.774445,-116.819445,COE,Coeur d'Alene Airport,Non-Fatal,Substantial,Airplane,Cessna,175,1,Reciprocating,Personal,0,0,0,3,VMC,LANDING,Factual
20190702X80000,Accident,CEN19LA194,7/1/19,"Fort Smith, AR",United States,35.334444,-94.265556,FSM,Fort Smith Regional,Non-Fatal,Substantial,Airplane,Beech,A23,1,Reciprocating,Instructional,0,0,0,2,VMC,CRUISE,Factual
20190702X80900,Accident,CEN19FA195,7/1/19,"Orleans, IN",United States,38.628056,-86.475834,PVT,Unknown,Fatal,Substantial,Airplane,RANS,S12,1,Reciprocating,Personal,1,0,0,0,VMC,UNKNOWN,Preliminary
20190630X90452,Accident,WPR19LA187,6/30/19,"Ludlow, CA",United States,34.914722,-115.796389,Unknown,Unknown,Non-Fatal,Substantial,Airplane,Beech,23,0,Unknown,Personal,0,0,0,2,Unknown,Unknown,Preliminary
20190701X42015,Accident,WPR19FA182,6/30/19,"Moab, UT",United States,38.403056,-109.646111,Unknown,Unknown,Fatal,Substantial,Airplane,Cub Crafters,CCK-1865,0,Unknown,Personal,2,0,0,0,VMC,MANEUVERING,Preliminary
20190630X22250,Accident,GAA19CA439,6/30/19,"Manteo, NC",United States,35.918889,-75.695555,MQI,Dare County Rgnl,Non-Fatal,Substantial,Airplane,Cessna,172,1,Reciprocating,Other Work Use,0,0,4,0,VMC,TAKEOFF,Probable Cause
20190630X21932,Accident,GAA19CA434,6/30/19,"Stafford, VA",United States,38.405,-77.461944,RMN,Stafford Rgnl,Non-Fatal,Substantial,Airplane,SKYBolt,SMITH SPECIAL SKYBOL,1,Reciprocating,Flight Test,0,0,0,1,VMC,Unknown,Probable Cause
20190630X91504,Accident,GAA19CA376,6/30/19,"Yakima, WA",United States,46.566945,-120.537222,YKM,YAKIMA AIR TERMINAL/MCALLISTER,Non-Fatal,Substantial,Airplane,Piper,PA 12,1,Reciprocating,Personal,0,0,0,2,VMC,LANDING,Probable Cause
20190630X33829,Accident,CEN19MA190,6/30/19,"Addison, TX",United States,32.966111,-96.832778,ADS,Addison Airport,Fatal,Destroyed,Airplane,BEECH,BE-300,2,Turbo Prop,Business,10,0,0,0,VMC,TAKEOFF,Preliminary
20190630X05538,Accident,CEN19FA191,6/30/19,"Elyria, OH",United States,41.329723,-82.107778,1G1,Elyria,Fatal,Substantial,Airplane,Piper,J3C,0,Reciprocating,Personal,1,0,0,0,VMC,TAKEOFF,Preliminary
20190630X84751,Accident,WPR19LA181,6/29/19,"Moriarty, NM",United States,34.837777,-106.113611,0.00E+00,Moriarty Muni,Fatal,Minor,Glider,Rolladen Schneider,LS4,0,Unknown,Personal,1,0,0,0,VMC,Unknown,Preliminary
20190801X84143,Accident,GAA19CA477,6/29/19,"Greer, SC",United States,34.938611,-82.227223,PVT,Flying Few,Non-Fatal,Substantial,Airplane,Cessna,172,1,Reciprocating,Personal,0,0,0,1,VMC,LANDING,Probable Cause
20190703X54910,Accident,GAA19CA400,6/29/19,"Navasota, TX",United States,30.388055,-96.087777,Unknown,Unknown,Non-Fatal,Substantial,Airplane,Beech,95,2,Reciprocating,Instructional,0,0,2,0,VMC,CRUISE,Probable Cause
20190630X21623,Accident,GAA19CA399,6/29/19,"Blairstown, NJ",United States,40.971111,-74.9975,1N7,Blairstown,Non-Fatal,Unknown,Glider,Schweizer,SGS233,0,Unknown,Instructional,0,1,0,1,VMC,LANDING,Factual
20190630X21332,Accident,GAA19CA382,6/29/19,"Brunswick, GA",United States,31.183334,-81.261111,Unknown,Unknown,Non-Fatal,Substantial,Airplane,PIPER,PA24,1,Reciprocating,Personal,0,0,0,3,VMC,MANEUVERING,Probable Cause
20190630X20100,Accident,GAA19CA380,6/29/19,"Norwich, NY",United States,42.563611,-75.524167,OIC,LT WARREN EATON,Non-Fatal,Substantial,Airplane,Howard Steven C,SUPER,1,Reciprocating,Flight Test,0,0,0,1,VMC,LANDING,Probable Cause
20190709X83128,Accident,ERA19TA216,6/29/19,"Pickens, SC",United States,34.812778,-82.699722,LQK,Pickens County,Non-Fatal,Substantial,Airplane,Cessna,180,1,Reciprocating,Personal,0,0,0,4,VMC,LANDING,Preliminary
20190708X35225,Accident,ERA19TA211,6/29/19,"Plant City, FL",United States,28.1375,-82.146666,9FD2,Blackwater Creek,Non-Fatal,Substantial,Airplane,CESSNA,208,1,Turbo Prop,Skydiving,0,0,0,1,VMC,LANDING,Factual
20190630X20833,Accident,ERA19TA204,6/29/19,"Parsons, WV",United States,39.226945,-79.720834,Unknown,Unknown,Non-Fatal,Substantial,Helicopter,Robinson,R44,1,Reciprocating,Personal,0,1,2,0,VMC,MANEUVERING,Factual
20190701X50002,Accident,CEN19LA202,6/29/19,"Zelienople, PA",United States,40.857778,-80.195,PJC,Zelienople Municipal,Non-Fatal,Substantial,Airplane,Aeronca,L16A,1,Reciprocating,Personal,0,0,0,1,VMC,TAKEOFF,Preliminary
20190630X22854,Accident,CEN19LA199,6/29/19,"Paducah, KY",United States,36.94,-88.569445,PVT,Unknown,Non-Fatal,Substantial,Airplane,Zenair,CH750 STOL,1,Reciprocating,Personal,0,1,0,0,VMC,MANEUVERING,Preliminary
20190702X45044,Accident,CEN19LA198,6/29/19,"Joplin, MO",United States,37.153056,-94.498889,JLN,Joplin Regional Airport,Non-Fatal,Substantial,Airplane,Vans,RV8,1,Reciprocating,Personal,0,0,0,2,VMC,LANDING,Factual
20190702X74652,Accident,CEN19LA193,6/29/19,"Garwood, TX",United States,29.448333,-96.398333,Unknown,Unknown,Non-Fatal,Substantial,Helicopter,Robinson,R22,1,Reciprocating,Aerial Application,0,1,0,0,VMC,MANEUVERING,Preliminary
20190628X75828,Accident,GAA19CA436,6/28/19,"Lincoln, CA",United States,38.908611,-121.351111,LHM,LINCOLN RGNL/KARL HARDER FIELD,Non-Fatal,Substantial,Airplane,GROSCH,STARDUSTER TOO,1,Reciprocating,Personal,0,0,0,1,VMC,LANDING,Factual
20190630X15605,Accident,GAA19CA429,6/28/19,"Coward, SC",United States,33.989722,-79.756944,PVT,private,Non-Fatal,Substantial,Ultralight,Flightstar Sportplanes,Flightstar II,1,Reciprocating,Personal,0,0,2,0,VMC,TAKEOFF,Probable Cause
20190630X15847,Accident,GAA19CA378,6/28/19,"Wasilla, AK",United States,61.481945,-149.743889,79AK,Huttunen Strip,Non-Fatal,Substantial,Airplane,Cessna,180,1,Reciprocating,Personal,0,0,0,3,VMC,TAKEOFF,Factual
20190628X64031,Accident,GAA19CA375,6/28/19,"Phoenix, AZ",United States,33.688333,-112.0825,DVT,Phoenix Deer Valley,Non-Fatal,Substantial,Airplane,Cessna,172,1,Reciprocating,Instructional,0,0,0,2,VMC,LANDING,Probable Cause
20190630X14130,Accident,ERA19LA217,6/28/19,"Leesburg, FL",United States,28,-81,LEE,Leesburg International,Non-Fatal,Substantial,Airplane,Beech,77,1,Reciprocating,Instructional,0,0,2,0,VMC,TAKEOFF,Factual
20190628X74925,Accident,CEN19LA187,6/28/19,"Danbury, TX",United States,29.232778,-95.251944,Unknown,Unknown,Non-Fatal,Substantial,Helicopter,Robinson,R22,1,Reciprocating,Aerial Application,0,0,0,1,VMC,MANEUVERING,Factual
20190628X03218,Accident,CEN19LA186,6/28/19,"Omaha, NE",United States,41.196111,-96.112222,MLE,Millard Airport,Non-Fatal,Substantial,Airplane,Cessna,150,1,Reciprocating,Personal,0,0,0,1,VMC,APPROACH,Factual
20190629X02810,Accident,CEN19FA189,6/28/19,"Hiawatha, KS",United States,39.887777,-95.517223,K87,Hiawatha Municipal Airport,Fatal,Destroyed,Airplane,Beechcraft,58,2,Reciprocating,Personal,1,0,0,0,VMC,APPROACH,Preliminary
20190628X64455,Accident,CEN19FA185,6/28/19,"Brainerd, MN",United States,46.403333,-94.128334,BRD,Brainerd Lakes Rgnl,Fatal,Substantial,Helicopter,AGUSTA,A109,2,Turbo Shaft,Unknown,2,1,0,0,IMC,LANDING,Preliminary
20190629X71525,Accident,ANC19FA029,6/28/19,"Moose Pass, AK",United States,62.539444,-149.544166,Unknown,Unknown,Fatal,Substantial,Airplane,Maule,M6,0,Unknown,Personal,3,1,0,0,Unknown,MANEUVERING,Preliminary
20190709X24045,Accident,GAA19CA395,6/27/19,"Gillette, WY",United States,44.348889,-105.3375,WY65,Madsen,Non-Fatal,Substantial,Airplane,Maule,M5,1,Reciprocating,Personal,0,0,0,1,VMC,LANDING,Factual
20190703X91828,Accident,GAA19CA385,6/27/19,"Skwentna, AK",United States,62.072223,-151.729445,Unknown,Unknown,Non-Fatal,Substantial,Airplane,Piper,PA 12,1,Reciprocating,Personal,0,0,0,1,VMC,TAKEOFF,Factual
20190701X03630,Accident,GAA19CA377,6/27/19,"Pleasanton, KS",United States,38.202778,-94.7375,PVT,PVT,Non-Fatal,Substantial,Airplane,Cessna,177,1,Reciprocating,Personal,0,0,0,1,VMC,TAKEOFF,Factual
20190627X84648,Accident,GAA19CA374,6/27/19,"Monument Valley, UT",United States,37.016667,-110.200556,UT25,Monument Valley,Non-Fatal,Substantial,Airplane,Vans,RV 6,1,Reciprocating,Personal,0,0,2,0,VMC,LANDING,Probable Cause
20190703X45529,Accident,ERA19LA219,6/27/19,"Williamson, GA",United States,33.154722,-84.372223,5GA3,Eagles Landing,Non-Fatal,Substantial,Airplane,Vans,RV 4,1,Reciprocating,Personal,0,1,0,0,VMC,TAKEOFF,Preliminary
20190628X04252,Accident,ERA19FA201,6/27/19,"Hope Mills, NC",United States,34.955,-78.917778,FAY,Fayetteville Regional Airport,Fatal,Destroyed,Airplane,Beech,E55,2,Reciprocating,Personal,2,1,0,0,VMC,APPROACH,Preliminary
20190628X80552,Accident,CEN19LA188,6/27/19,"Janesville, WI",United States,42.644166,-88.960556,Unknown,Unknown,Non-Fatal,Minor,Airplane,Cessna,560,2,Turbo Jet,Business,0,1,0,3,VMC,Unknown,Preliminary
20190628X14311,Accident,ANC19LA028,6/27/19,"Ketchikan, AK",United States,55.351944,-132.491944,5KE,Ketchikan Harbor,Non-Fatal,Substantial,Airplane,De Havilland,DHC-2,1,Reciprocating,Unknown,0,0,0,5,VMC,LANDING,Factual
20190718X51611,Accident,GAA19CA435,6/26/19,"State College, PA",United States,40.85,-77.8475,UNV,University Park,Non-Fatal,Substantial,Airplane,Piper,PA34,2,Reciprocating,Personal,0,0,0,4,VMC,LANDING,Factual
20190717X00547,Accident,GAA19CA427,6/26/19,"Caldwell, NJ",United States,40.875,-74.280556,CDW,ESSEX COUNTY,Non-Fatal,Substantial,Airplane,Beech,35,1,Reciprocating,Personal,0,0,0,4,VMC,GO-AROUND,Factual
20190711X43717,Accident,GAA19CA403,6/26/19,"Summersville, SC",United States,33.062222,-80.280834,DYB,Summerville,Non-Fatal,Substantial,Helicopter,Md Helicopter,369,1,Turbo Shaft,Aerial Observation,0,0,1,0,VMC,MANEUVERING,Factual
20190626X22553,Accident,ERA19FA200,6/26/19,"Fletcher, NC",United States,35.475278,-82.435833,NC67,Six Oaks,Fatal,Destroyed,Airplane,RANS,S6,1,Reciprocating,Instructional,2,0,0,0,VMC,APPROACH,Preliminary
20190702X24138,Accident,CEN19TA196,6/26/19,"Gilliam, LA",United States,32.840555,-93.834722,LA54,Gilliam,Non-Fatal,Substantial,Airplane,Aeronca,65 C,1,Reciprocating,Personal,0,0,0,1,VMC,TAXI,Factual
20190628X10959,Accident,GAA19CA383,6/25/19,"Milton, FL",United States,30.6375,-86.993611,2R4,Peter Prince Field,Non-Fatal,Substantial,Airplane,Piper,PA28,1,Reciprocating,Instructional,0,0,0,3,VMC,LANDING,Factual
20190625X84116,Accident,GAA19CA371,6/24/19,"Presidio, TX",United States,29.471111,-103.936389,3T9,BIG BEND RANCH STATE PARK,Non-Fatal,Substantial,Airplane,Cessna,182,1,Reciprocating,Personal,0,0,0,1,VMC,LANDING,Probable Cause
20190701X40440,Accident,ERA19LA206,6/24/19,"Gainesville, FL",United States,29.694444,-82.277223,GNV,GAINESVILLE RGNL,Non-Fatal,Substantial,Helicopter,BELL,OH58C,1,Turbo Shaft,Instructional,0,0,0,2,VMC,Unknown,Preliminary
20190624X40852,Accident,CEN19LA183,6/24/19,"Greeley, CO",United States,40.4375,-104.633334,GXY,Greeley-Weld County,Non-Fatal,Substantial,Airplane,Piper,PA24,1,Reciprocating,Personal,0,0,0,2,UNK,LANDING,Preliminary
20190715X45405,Accident,GAA19CA413,6/23/19,"Clewiston, FL",United States,26.735277,-81.051111,2IS,Airglades,Non-Fatal,Substantial,Airplane,Cessna,152,1,Reciprocating,Instructional,0,0,0,1,VMC,TAKEOFF,Probable Cause
20190625X34442,Accident,CEN19LA184,6/23/19,"Vine Grove, KY",United States,37.815833,-85.964722,70KY,Vine Grove,Non-Fatal,Substantial,Airplane,Piper,J3C,1,Reciprocating,Personal,0,2,0,0,VMC,APPROACH,Factual
20190622X51304,Accident,WPR19FA178,6/22/19,"Sunriver, OR",United States,43.864444,-121.455,S21,SUNRIVER,Fatal,Substantial,Airplane,Maule,M7-235B,1,Reciprocating,Personal,1,0,1,0,VMC,TAKEOFF,Preliminary
20190701X74526,Accident,GAA19CA415,6/22/19,"Panama City, FL",United States,30.358333,-85.795555,ECP,Northwest Florida Beaches Intl,Non-Fatal,Substantial,Airplane,Cessna,180,1,Reciprocating,Personal,0,0,0,4,VMC,LANDING,Probable Cause
20190624X91854,Accident,GAA19CA368,6/22/19,"Tulsa, OK",United States,36.041111,-95.983056,RVS,RICHARD LLOYD JONES JR,Non-Fatal,Substantial,Airplane,Cessna,172,1,Reciprocating,Personal,0,0,0,2,VMC,LANDING,Probable Cause
20190624X60317,Accident,CEN19TA180,6/22/19,"Lancaster, SC",United States,34.722778,-80.854722,LKR,Lancaster Cnty-Mc Whirter Fld,Non-Fatal,Substantial,Airplane,Elmwood,CHRISTAVIA,1,Reciprocating,Personal,0,1,1,0,VMC,APPROACH,Factual
20190708X24735,Accident,CEN19LA213,6/22/19,"Smithfield, RI",United States,41.913056,-71.485277,SFZ,North Central State Airport,Non-Fatal,Substantial,Airplane,Ercoupe,415,0,Unknown,Personal,0,0,0,1,VMC,APPROACH,Factual
20190624X91853,Accident,CEN19LA181,6/22/19,"Barnesville, OH",United States,39.9875,-81.180556,Unknown,Unknown,Non-Fatal,Substantial,Airplane,QUICKSILVER,Sport,0,Reciprocating,Personal,0,1,0,0,VMC,TAKEOFF,Factual
20190622X23034,Accident,WPR19MA177,6/21/19,"Mokuleia, HI",United States,21.580556,-158.188333,HDH,Dillingham Airfield,Fatal,Destroyed,Airplane,Beech,65A90,0,Turbo Prop,Skydiving,11,0,0,0,VMC,TAKEOFF,Preliminary
20190701X32115,Accident,GAA19CA379,6/21/19,"Grotten, CT",United States,41.33,-72.045277,GON,Groton-New London,Non-Fatal,Substantial,Airplane,Cirrus,SR22,1,Reciprocating,Personal,0,0,0,1,VMC,LANDING,Probable Cause
20190624X52235,Accident,GAA19CA369,6/21/19,"Imnaha, OR",United States,45.666389,-116.618334,OR9,Lord Flat,Non-Fatal,Substantial,Airplane,Piper,L21,1,Reciprocating,Personal,0,0,0,1,VMC,TAKEOFF,Factual
20190621X05940,Accident,GAA19CA366,6/21/19,"Yerington, NV",United States,39.005556,-119.156667,O43,Yerington Muni,Non-Fatal,Substantial,Airplane,Taylorcraft,BC12,1,Reciprocating,Personal,0,0,0,1,VMC,STANDING,Probable Cause
20190621X03823,Accident,GAA19CA365,6/21/19,"Burley, ID",United States,42.5425,-113.771667,BYI,Burley Muni,Non-Fatal,Substantial,Airplane,Cessna,182,1,Reciprocating,Personal,0,0,0,1,VMC,LANDING,Probable Cause
20190628X02739,Accident,ERA19LA202,6/21/19,"Jasper, AL",United States,33.901111,-87.304167,JFX,Walker County-Bevill Field,Non-Fatal,Substantial,Airplane,Aeronca,S7EC,1,Reciprocating,Personal,0,0,0,2,VMC,APPROACH,Preliminary
20190621X54419,Accident,DCA19CA170,6/21/19,"Beeville, TX",United States,28.363611,-97.664167,TX2,Beeville,Non-Fatal,Substantial,Helicopter,BOEING,CV2,0,Unknown,Flight Test,0,0,0,0,VMC,CRUISE,Probable Cause
20190621X51852,Accident,CEN19TA178,6/21/19,"La Ward, TX",United States,28.878334,-96.430834,Unknown,Unknown,Non-Fatal,Substantial,Helicopter,Robinson,R44,1,Reciprocating,Aerial Application,0,0,0,1,VMC,MANEUVERING,Factual
20190624X91855,Accident,CEN19LA179,6/21/19,"Cottrellville Township, MI",United States,42.717223,-82.611389,76G,Marine City Airport,Non-Fatal,Substantial,Airplane,PIPER,PA28,1,Reciprocating,Personal,0,1,0,0,VMC,APPROACH,Preliminary
20190624X12053,Accident,ANC19FA026,6/21/19,"Seward, AK",United States,59.941666,-148.664444,Unknown,Unknown,Fatal,Destroyed,Airplane,Helio,H 250,1,Reciprocating,Personal,3,0,0,0,VMC,TAKEOFF,Factual
20190620X11211,Accident,WPR19LA176,6/20/19,"Fullerton, CA",United States,33.87,-117.990833,FUL,Unknown,Non-Fatal,Substantial,Airplane,Cessna,172,1,Reciprocating,Instructional,0,0,0,2,VMC,TAKEOFF,Preliminary
20190716X10219,Accident,GAA19CA426,6/20/19,"Hollister, CA",United States,36.893333,-121.410278,CVH,Hollister Muni,Non-Fatal,Substantial,Airplane,North American,T28,1,Reciprocating,Personal,0,0,1,0,VMC,TAKEOFF,Probable Cause
20190620X44854,Accident,GAA19CA363,6/20/19,"Elkader, IA",United States,42.847222,-91.382223,I27,Elkader,Non-Fatal,Substantial,Airplane,Cessna,150,1,Reciprocating,Instructional,0,0,0,1,VMC,OTHER,Probable Cause
20190620X80853,Accident,CEN19FA177,6/20/19,"Elida, OH",United States,40.846389,-84.158333,Unknown,Unknown,Fatal,Destroyed,Airplane,Beech,A36,1,Reciprocating,Personal,2,0,0,0,IMC,CRUISE,Factual
20190611X24654,Accident,GAA19CA370,6/19/19,"Friday Creek, AK",United States,61.341389,-148.355833,Unknown,Unknown,Non-Fatal,Substantial,Airplane,KIRK ELLIS WENDELL,PTUNDRADACTYL,1,Reciprocating,Personal,0,0,0,1,VMC,LANDING,Probable Cause
20190619X22528,Accident,GAA19CA359,6/18/19,"Nephi, UT",United States,39.7475,-111.871389,U14,NEPHI MUNI,Non-Fatal,Substantial,Gyroplane,AUTOGYRO GMBH,Cavalon,1,Reciprocating,Flight Test,0,0,1,0,VMC,TAKEOFF,Probable Cause
20190619X90655,Accident,CEN19LA175,6/18/19,"Knoxville, TN",United States,35.963889,-83.873611,Unknown,Unknown,Non-Fatal,Destroyed,Airplane,FLIGHTSTAR,FC11,0,Reciprocating,Personal,0,0,1,0,VMC,CRUISE,Preliminary
20190618X62612,Accident,WPR19FA175,6/17/19,"Avalon, CA",United States,33.462778,-118.574723,Unknown,Unknown,Fatal,Destroyed,Helicopter,Robinson,R44,1,Reciprocating,Personal,1,0,0,0,Unknown,Unknown,Preliminary
20190722X10520,Accident,GAA19CA485,6/17/19,"Yuba, CA",United States,39.097777,-121.569723,MYV,Yuba County,Non-Fatal,Substantial,Airplane,Stinson,10,1,Reciprocating,Personal,0,0,0,1,VMC,LANDING,Probable Cause
20190711X50821,Accident,GAA19CA405,6/17/19,"Cobleskill, NY",United States,42.686944,-74.482778,Unknown,Unknown,Non-Fatal,Substantial,Helicopter,Eurocopter,EC135,2,Turbo Shaft,Unknown,0,0,0,3,VMC,TAKEOFF,Probable Cause
20190621X62752,Accident,GAA19CA364,6/17/19,"Hewitt Lake, AK",United States,61.996389,-159.366945,Unknown,Unknown,Non-Fatal,Substantial,Airplane,Cessna,170,1,Reciprocating,Personal,0,0,0,2,VMC,TAKEOFF,Probable Cause
20190619X93150,Accident,GAA19CA361,6/17/19,"Ledgedale, PA",United States,41.391111,-75.331667,Unknown,Unknown,Non-Fatal,Substantial,Airplane,Quicksilver Aircraft Northeast,Sport,1,Reciprocating,Personal,0,0,2,0,VMC,TAKEOFF,Probable Cause
20190617X50831,Accident,GAA19CA352,6/17/19,"Liberal, KS",United States,37.043055,-100.921111,Unknown,Unknown,Non-Fatal,Substantial,Airplane,Air Tractor,AT402,1,Turbo Prop,Aerial Application,0,0,0,1,VMC,MANEUVERING,Probable Cause
20190620X40504,Accident,ERA19LA199,6/17/19,"Readington, NJ",United States,40.582778,-74.736666,N51,SOLBERG-HUNTERDON,Non-Fatal,Substantial,Airplane,Taylorcraft,BC12,1,Reciprocating,Personal,0,0,0,1,VMC,LANDING,Preliminary
20190617X23432,Accident,ERA19FA196,6/17/19,"Endicott, NY",United States,42.084444,-76.094444,CZG,Tri Cities Airport,Fatal,Substantial,Airplane,Trella,T-21,1,Reciprocating,Personal,1,0,0,0,VMC,TAKEOFF,Preliminary
20190619X91904,Accident,CEN19LA174,6/17/19,"Key West, FL",United States,24.551667,-81.764444,EYW,Unknown,Non-Fatal,Substantial,Helicopter,Robinson,R44,1,Reciprocating,Aerial Observation,0,0,0,3,VMC,UNKNOWN,Preliminary
20190616X81748,Accident,WPR19FA173,6/16/19,"Copperopolis, CA",United States,37.899444,-120.586389,Unknown,Unknown,Fatal,Destroyed,Airplane,Piper,PA-11,1,Reciprocating,Personal,1,0,0,0,VMC,Unknown,Preliminary
20190617X21338,Accident,GAA19CA348,6/16/19,"Fairbanks, AK",United States,64.93,-148.84,Unknown,Unknown,Non-Fatal,Substantial,Airplane,Piper,PA18,1,Reciprocating,Instructional,0,0,0,2,VMC,TAKEOFF,Factual
20190616X63453,Accident,WPR19LA174,6/15/19,"Upland, CA",United States,34.113333,-117.680556,CCB,CABLE,Non-Fatal,Substantial,Airplane,Cessna,182M,1,Reciprocating,Personal,0,3,0,0,VMC,TAKEOFF,Preliminary
20190616X20915,Accident,WPR19FA172,6/15/19,"Porter Ranch, CA",United States,34.316111,-118.573334,Unknown,Unknown,Fatal,Substantial,Airplane,Nanchang,CJ6,0,Unknown,Personal,1,0,0,0,VMC,Unknown,Preliminary
20190617X80121,Accident,GAA19CA367,6/15/19,"Lebanon, KY",United States,37.633611,-85.241944,6I2,LEBANON SPRINGFIELD-GEORGE HOE,Non-Fatal,Substantial,Airplane,Cessna,172,1,Reciprocating,Personal,0,0,2,0,VMC,LANDING,Probable Cause
20190617X24519,Accident,GAA19CA349,6/15/19,"Beluga, AK",United States,61.242777,-150.415,Unknown,Unknown,Non-Fatal,Substantial,Airplane,Piper,PA18,1,Reciprocating,Personal,0,0,0,1,VMC,LANDING,Probable Cause
20190616X30658,Accident,GAA19CA347,6/15/19,"San Antonio, TX",United States,29.739166,-98.451389,1T8,BULVERDE AIRPARK,Non-Fatal,Substantial,Helicopter,Robinson,R22,1,Reciprocating,Instructional,0,0,1,1,VMC,LANDING,Probable Cause
20190617X65624,Accident,ERA19LA197,6/15/19,"Crisfield, MD",United States,38.013333,-75.818611,W41,Crisfield-Somerset County Arpt,Non-Fatal,Substantial,Airplane,Piper,PA32,1,Reciprocating,Personal,0,0,1,0,VMC,APPROACH,Preliminary
20190617X92437,Accident,DCA19CA167,6/15/19,"Newark, NJ",United States,40.6925,-74.168611,KEWR,Newarl International,Non-Fatal,Substantial,Airplane,Boeing,757,2,Unknown,Unknown,0,0,0,272,VMC,Unknown,Preliminary
20190617X63635,Accident,GAA19CA362,6/14/19,"Tampa, FL",United States,28.221389,-82.374445,X39,Tampa North Aero Park,Non-Fatal,Substantial,Airplane,Cessna,172,1,Reciprocating,Personal,0,0,0,1,VMC,LANDING,Factual
20190617X62104,Accident,GAA19CA351,6/14/19,"Culpepper, VA",United States,38.525556,-77.859722,CJR,Culpeper Rgnl,Non-Fatal,Substantial,Airplane,Vans,VANS ACFT RV 6,1,Reciprocating,Personal,0,0,0,1,VMC,TAKEOFF,Factual
